reasoning_regime,model,budget,firm_key,c4_strict_usable,gate_applied
BASELINE,GEMINI,B1,448710::2024,False,True
BASELINE,GEMINI,B1,450080::2024,True,False
BASELINE,GEMINI,B1,450520::2024,False,True
BASELINE,GEMINI,B1,451250::2024,False,True
BASELINE,GEMINI,B1,452160::2024,False,True
BASELINE,GEMINI,B1,452190::2024,False,True
BASELINE,GEMINI,B1,452280::2024,False,True
BASELINE,GEMINI,B1,456700::2024,False,True
BASELINE,GEMINI,B1,457370::2024,False,True
BASELINE,GEMINI,B1,457550::2024,False,True
BASELINE,GEMINI,B1,457600::2024,False,True
BASELINE,GEMINI,B1,460930::2024,False,True
BASELINE,GEMINI,B1,469750::2024,False,True
BASELINE,GEMINI,B1,475580::2024,False,True
BASELINE,GEMINI,B1,475660::2024,False,True
BASELINE,GEMINI,B1,476080::2024,False,True
BASELINE,GEMINI,B1,478560::2024,False,True
BASELINE,GEMINI,B1,479960::2024,False,True
BASELINE,GEMINI,BINF,000020::2024,True,False
BASELINE,GEMINI,BINF,000100::2024,True,False
BASELINE,GEMINI,BINF,000250::2024,True,False
BASELINE,GEMINI,BINF,000670::2024,True,False
BASELINE,GEMINI,BINF,000680::2024,True,False
BASELINE,GEMINI,BINF,000700::2024,True,False
BASELINE,GEMINI,BINF,000860::2024,True,False
BASELINE,GEMINI,BINF,000990::2024,True,False
BASELINE,GEMINI,BINF,001060::2024,True,False
BASELINE,GEMINI,BINF,001120::2024,True,False
BASELINE,GEMINI,BINF,001210::2024,True,False
BASELINE,GEMINI,BINF,001230::2024,True,False
BASELINE,GEMINI,BINF,001340::2024,True,False
BASELINE,GEMINI,BINF,001540::2024,True,False
BASELINE,GEMINI,BINF,001560::2024,True,False
BASELINE,GEMINI,BINF,001620::2024,True,False
BASELINE,GEMINI,BINF,001740::2024,True,False
BASELINE,GEMINI,BINF,001780::2024,True,False
BASELINE,GEMINI,BINF,001940::2024,True,False
BASELINE,GEMINI,BINF,002150::2024,True,False
BASELINE,GEMINI,BINF,002240::2024,True,False
BASELINE,GEMINI,BINF,002380::2024,True,False
BASELINE,GEMINI,BINF,002410::2024,True,False
BASELINE,GEMINI,BINF,002630::2024,True,False
BASELINE,GEMINI,BINF,002690::2024,True,False
BASELINE,GEMINI,BINF,002780::2024,True,False
BASELINE,GEMINI,BINF,002900::2024,True,False
BASELINE,GEMINI,BINF,002990::2024,True,False
BASELINE,GEMINI,BINF,003010::2024,True,False
BASELINE,GEMINI,BINF,003160::2024,True,False
BASELINE,GEMINI,BINF,003220::2024,True,False
BASELINE,GEMINI,BINF,003380::2024,True,False
BASELINE,GEMINI,BINF,003800::2024,True,False
BASELINE,GEMINI,BINF,003850::2024,True,False
BASELINE,GEMINI,BINF,004090::2024,True,False
BASELINE,GEMINI,BINF,004310::2024,True,False
BASELINE,GEMINI,BINF,004430::2024,True,False
BASELINE,GEMINI,BINF,004800::2024,True,False
BASELINE,GEMINI,BINF,004840::2024,True,False
BASELINE,GEMINI,BINF,005030::2024,True,False
BASELINE,GEMINI,BINF,005160::2024,True,False
BASELINE,GEMINI,BINF,005180::2024,True,False
BASELINE,GEMINI,BINF,005320::2024,True,False
BASELINE,GEMINI,BINF,005380::2024,True,False
BASELINE,GEMINI,BINF,005430::2024,True,False
BASELINE,GEMINI,BINF,005750::2024,True,False
BASELINE,GEMINI,BINF,005820::2024,True,False
BASELINE,GEMINI,BINF,005850::2024,True,False
BASELINE,GEMINI,BINF,005870::2024,True,False
BASELINE,GEMINI,BINF,005880::2024,True,False
BASELINE,GEMINI,BINF,005950::2024,True,False
BASELINE,GEMINI,BINF,005960::2024,True,False
BASELINE,GEMINI,BINF,006140::2024,True,False
BASELINE,GEMINI,BINF,006280::2024,True,False
BASELINE,GEMINI,BINF,006490::2024,True,False
BASELINE,GEMINI,BINF,006620::2024,True,False
BASELINE,GEMINI,BINF,006890::2024,True,False
BASELINE,GEMINI,BINF,007120::2024,True,False
BASELINE,GEMINI,BINF,007390::2024,True,False
BASELINE,GEMINI,BINF,007680::2024,True,False
BASELINE,GEMINI,BINF,007770::2024,True,False
BASELINE,GEMINI,BINF,007820::2024,True,False
BASELINE,GEMINI,BINF,008040::2024,True,False
BASELINE,GEMINI,BINF,008350::2024,True,False
BASELINE,GEMINI,BINF,009180::2024,True,False
BASELINE,GEMINI,BINF,009200::2024,True,False
BASELINE,GEMINI,BINF,009310::2024,True,False
BASELINE,GEMINI,BINF,009320::2024,True,False
BASELINE,GEMINI,BINF,009450::2024,True,False
BASELINE,GEMINI,BINF,009520::2024,True,False
BASELINE,GEMINI,BINF,009540::2024,True,False
BASELINE,GEMINI,BINF,009580::2024,True,False
BASELINE,GEMINI,BINF,009620::2024,True,False
BASELINE,GEMINI,BINF,010060::2024,True,False
BASELINE,GEMINI,BINF,010130::2024,True,False
BASELINE,GEMINI,BINF,010140::2024,True,False
BASELINE,GEMINI,BINF,010170::2024,True,False
BASELINE,GEMINI,BINF,010240::2024,True,False
BASELINE,GEMINI,BINF,010280::2024,True,False
BASELINE,GEMINI,BINF,010690::2024,True,False
BASELINE,GEMINI,BINF,011040::2024,True,False
BASELINE,GEMINI,BINF,011200::2024,True,False
BASELINE,GEMINI,BINF,011230::2024,True,False
BASELINE,GEMINI,BINF,011370::2024,True,False
BASELINE,GEMINI,BINF,011420::2024,True,False
BASELINE,GEMINI,BINF,011760::2024,True,False
BASELINE,GEMINI,BINF,012330::2024,True,False
BASELINE,GEMINI,BINF,012340::2024,True,False
BASELINE,GEMINI,BINF,012510::2024,True,False
BASELINE,GEMINI,BINF,012750::2024,True,False
BASELINE,GEMINI,BINF,013030::2024,True,False
BASELINE,GEMINI,BINF,013120::2024,True,False
BASELINE,GEMINI,BINF,013360::2024,True,False
BASELINE,GEMINI,BINF,013700::2024,True,False
BASELINE,GEMINI,BINF,013720::2024,True,False
BASELINE,GEMINI,BINF,013810::2024,True,False
BASELINE,GEMINI,BINF,013870::2024,True,False
BASELINE,GEMINI,BINF,014190::2024,True,False
BASELINE,GEMINI,BINF,014200::2024,True,False
BASELINE,GEMINI,BINF,014530::2024,True,False
BASELINE,GEMINI,BINF,014580::2024,True,False
BASELINE,GEMINI,BINF,014830::2024,True,False
BASELINE,GEMINI,BINF,014970::2024,True,False
BASELINE,GEMINI,BINF,015230::2024,True,False
BASELINE,GEMINI,BINF,015710::2024,True,False
BASELINE,GEMINI,BINF,015890::2024,True,False
BASELINE,GEMINI,BINF,016100::2024,True,False
BASELINE,GEMINI,BINF,016450::2024,True,False
BASELINE,GEMINI,BINF,016740::2024,True,False
BASELINE,GEMINI,BINF,016880::2024,True,False
BASELINE,GEMINI,BINF,017000::2024,True,False
BASELINE,GEMINI,BINF,017250::2024,True,False
BASELINE,GEMINI,BINF,017390::2024,True,False
BASELINE,GEMINI,BINF,017480::2024,True,False
BASELINE,GEMINI,BINF,017550::2024,True,False
BASELINE,GEMINI,BINF,017890::2024,True,False
BASELINE,GEMINI,BINF,017960::2024,True,False
BASELINE,GEMINI,BINF,018000::2024,True,False
BASELINE,GEMINI,BINF,018290::2024,True,False
BASELINE,GEMINI,BINF,018310::2024,True,False
BASELINE,GEMINI,BINF,019540::2024,True,False
BASELINE,GEMINI,BINF,021650::2024,True,False
BASELINE,GEMINI,BINF,023350::2024,True,False
BASELINE,GEMINI,BINF,023410::2024,True,False
BASELINE,GEMINI,BINF,025540::2024,True,False
BASELINE,GEMINI,BINF,025620::2024,True,False
BASELINE,GEMINI,BINF,025900::2024,True,False
BASELINE,GEMINI,BINF,026960::2024,True,False
BASELINE,GEMINI,BINF,027050::2024,True,False
BASELINE,GEMINI,BINF,028050::2024,True,False
BASELINE,GEMINI,BINF,028100::2024,True,False
BASELINE,GEMINI,BINF,028670::2024,True,False
BASELINE,GEMINI,BINF,029460::2024,True,False
BASELINE,GEMINI,BINF,029960::2024,True,False
BASELINE,GEMINI,BINF,030530::2024,True,False
BASELINE,GEMINI,BINF,030960::2024,True,False
BASELINE,GEMINI,BINF,031310::2024,True,False
BASELINE,GEMINI,BINF,031820::2024,True,False
BASELINE,GEMINI,BINF,032080::2024,True,False
BASELINE,GEMINI,BINF,032560::2024,True,False
BASELINE,GEMINI,BINF,032620::2024,True,False
BASELINE,GEMINI,BINF,032790::2024,True,False
BASELINE,GEMINI,BINF,032940::2024,True,False
BASELINE,GEMINI,BINF,033050::2024,True,False
BASELINE,GEMINI,BINF,033100::2024,True,False
BASELINE,GEMINI,BINF,033160::2024,True,False
BASELINE,GEMINI,BINF,033200::2024,True,False
BASELINE,GEMINI,BINF,033250::2024,True,False
BASELINE,GEMINI,BINF,033320::2024,True,False
BASELINE,GEMINI,BINF,033500::2024,True,False
BASELINE,GEMINI,BINF,033530::2024,True,False
BASELINE,GEMINI,BINF,033540::2024,True,False
BASELINE,GEMINI,BINF,033640::2024,True,False
BASELINE,GEMINI,BINF,033780::2024,True,False
BASELINE,GEMINI,BINF,034230::2024,True,False
BASELINE,GEMINI,BINF,035000::2024,True,False
BASELINE,GEMINI,BINF,035150::2024,True,False
BASELINE,GEMINI,BINF,035760::2024,True,False
BASELINE,GEMINI,BINF,035890::2024,True,False
BASELINE,GEMINI,BINF,036000::2024,True,False
BASELINE,GEMINI,BINF,036010::2024,True,False
BASELINE,GEMINI,BINF,036090::2024,True,False
BASELINE,GEMINI,BINF,036170::2024,True,False
BASELINE,GEMINI,BINF,036190::2024,True,False
BASELINE,GEMINI,BINF,036200::2024,True,False
BASELINE,GEMINI,BINF,036480::2024,True,False
BASELINE,GEMINI,BINF,036540::2024,True,False
BASELINE,GEMINI,BINF,036630::2024,True,False
BASELINE,GEMINI,BINF,036930::2024,True,False
BASELINE,GEMINI,BINF,037030::2024,True,False
BASELINE,GEMINI,BINF,037070::2024,True,False
BASELINE,GEMINI,BINF,038070::2024,True,False
BASELINE,GEMINI,BINF,038110::2024,True,False
BASELINE,GEMINI,BINF,038290::2024,True,False
BASELINE,GEMINI,BINF,038540::2024,True,False
BASELINE,GEMINI,BINF,038680::2024,True,False
BASELINE,GEMINI,BINF,039010::2024,True,False
BASELINE,GEMINI,BINF,039130::2024,True,False
BASELINE,GEMINI,BINF,039310::2024,True,False
BASELINE,GEMINI,BINF,040160::2024,True,False
BASELINE,GEMINI,BINF,040910::2024,True,False
BASELINE,GEMINI,BINF,041830::2024,True,False
BASELINE,GEMINI,BINF,042000::2024,True,False
BASELINE,GEMINI,BINF,042420::2024,True,False
BASELINE,GEMINI,BINF,042510::2024,True,False
BASELINE,GEMINI,BINF,042520::2024,True,False
BASELINE,GEMINI,BINF,042660::2024,True,False
BASELINE,GEMINI,BINF,043220::2024,True,False
BASELINE,GEMINI,BINF,043910::2024,True,False
BASELINE,GEMINI,BINF,044180::2024,True,False
BASELINE,GEMINI,BINF,044340::2024,True,False
BASELINE,GEMINI,BINF,044380::2024,True,False
BASELINE,GEMINI,BINF,045060::2024,True,False
BASELINE,GEMINI,BINF,045300::2024,True,False
BASELINE,GEMINI,BINF,045660::2024,True,False
BASELINE,GEMINI,BINF,046940::2024,True,False
BASELINE,GEMINI,BINF,046970::2024,True,False
BASELINE,GEMINI,BINF,047400::2024,True,False
BASELINE,GEMINI,BINF,048430::2024,True,False
BASELINE,GEMINI,BINF,048830::2024,True,False
BASELINE,GEMINI,BINF,049180::2024,True,False
BASELINE,GEMINI,BINF,049480::2024,True,False
BASELINE,GEMINI,BINF,050760::2024,True,False
BASELINE,GEMINI,BINF,051490::2024,True,False
BASELINE,GEMINI,BINF,051600::2024,True,False
BASELINE,GEMINI,BINF,052900::2024,True,False
BASELINE,GEMINI,BINF,053060::2024,True,False
BASELINE,GEMINI,BINF,053080::2024,True,False
BASELINE,GEMINI,BINF,053260::2024,True,False
BASELINE,GEMINI,BINF,053580::2024,True,False
BASELINE,GEMINI,BINF,053700::2024,True,False
BASELINE,GEMINI,BINF,054090::2024,True,False
BASELINE,GEMINI,BINF,054540::2024,True,False
BASELINE,GEMINI,BINF,054930::2024,True,False
BASELINE,GEMINI,BINF,055490::2024,True,False
BASELINE,GEMINI,BINF,056190::2024,True,False
BASELINE,GEMINI,BINF,058730::2024,True,False
BASELINE,GEMINI,BINF,059120::2024,True,False
BASELINE,GEMINI,BINF,060150::2024,True,False
BASELINE,GEMINI,BINF,060250::2024,True,False
BASELINE,GEMINI,BINF,060310::2024,True,False
BASELINE,GEMINI,BINF,060850::2024,True,False
BASELINE,GEMINI,BINF,061040::2024,True,False
BASELINE,GEMINI,BINF,062040::2024,True,False
BASELINE,GEMINI,BINF,062970::2024,True,False
BASELINE,GEMINI,BINF,063080::2024,True,False
BASELINE,GEMINI,BINF,064240::2024,True,False
BASELINE,GEMINI,BINF,064480::2024,True,False
BASELINE,GEMINI,BINF,065370::2024,True,False
BASELINE,GEMINI,BINF,065690::2024,True,False
BASELINE,GEMINI,BINF,066700::2024,True,False
BASELINE,GEMINI,BINF,066830::2024,True,False
BASELINE,GEMINI,BINF,067280::2024,True,False
BASELINE,GEMINI,BINF,067570::2024,True,False
BASELINE,GEMINI,BINF,067730::2024,True,False
BASELINE,GEMINI,BINF,068940::2024,True,False
BASELINE,GEMINI,BINF,069140::2024,True,False
BASELINE,GEMINI,BINF,069260::2024,True,False
BASELINE,GEMINI,BINF,069460::2024,True,False
BASELINE,GEMINI,BINF,069510::2024,True,False
BASELINE,GEMINI,BINF,071200::2024,True,False
BASELINE,GEMINI,BINF,071970::2024,True,False
BASELINE,GEMINI,BINF,072990::2024,True,False
BASELINE,GEMINI,BINF,073190::2024,True,False
BASELINE,GEMINI,BINF,073240::2024,True,False
BASELINE,GEMINI,BINF,075130::2024,True,False
BASELINE,GEMINI,BINF,078070::2024,True,False
BASELINE,GEMINI,BINF,078140::2024,True,False
BASELINE,GEMINI,BINF,078150::2024,True,False
BASELINE,GEMINI,BINF,079160::2024,True,False
BASELINE,GEMINI,BINF,079190::2024,True,False
BASELINE,GEMINI,BINF,079550::2024,True,False
BASELINE,GEMINI,BINF,079650::2024,True,False
BASELINE,GEMINI,BINF,079810::2024,True,False
BASELINE,GEMINI,BINF,079900::2024,True,False
BASELINE,GEMINI,BINF,079940::2024,True,False
BASELINE,GEMINI,BINF,079950::2024,True,False
BASELINE,GEMINI,BINF,079960::2024,True,False
BASELINE,GEMINI,BINF,079980::2024,True,False
BASELINE,GEMINI,BINF,080010::2024,True,False
BASELINE,GEMINI,BINF,080520::2024,True,False
BASELINE,GEMINI,BINF,080530::2024,True,False
BASELINE,GEMINI,BINF,081660::2024,True,False
BASELINE,GEMINI,BINF,083310::2024,True,False
BASELINE,GEMINI,BINF,083450::2024,True,False
BASELINE,GEMINI,BINF,083930::2024,True,False
BASELINE,GEMINI,BINF,084650::2024,True,False
BASELINE,GEMINI,BINF,085670::2024,True,False
BASELINE,GEMINI,BINF,086280::2024,True,False
BASELINE,GEMINI,BINF,086450::2024,True,False
BASELINE,GEMINI,BINF,086520::2024,True,False
BASELINE,GEMINI,BINF,086670::2024,True,False
BASELINE,GEMINI,BINF,086710::2024,True,False
BASELINE,GEMINI,BINF,086890::2024,True,False
BASELINE,GEMINI,BINF,087260::2024,True,False
BASELINE,GEMINI,BINF,087600::2024,True,False
BASELINE,GEMINI,BINF,088290::2024,True,False
BASELINE,GEMINI,BINF,088800::2024,True,False
BASELINE,GEMINI,BINF,089150::2024,True,False
BASELINE,GEMINI,BINF,089470::2024,True,False
BASELINE,GEMINI,BINF,089860::2024,True,False
BASELINE,GEMINI,BINF,089970::2024,True,False
BASELINE,GEMINI,BINF,089980::2024,True,False
BASELINE,GEMINI,BINF,090150::2024,True,False
BASELINE,GEMINI,BINF,090360::2024,True,False
BASELINE,GEMINI,BINF,090710::2024,True,False
BASELINE,GEMINI,BINF,091120::2024,True,False
BASELINE,GEMINI,BINF,091580::2024,True,False
BASELINE,GEMINI,BINF,091590::2024,True,False
BASELINE,GEMINI,BINF,091810::2024,True,False
BASELINE,GEMINI,BINF,092730::2024,True,False
BASELINE,GEMINI,BINF,092870::2024,True,False
BASELINE,GEMINI,BINF,093370::2024,True,False
BASELINE,GEMINI,BINF,094280::2024,True,False
BASELINE,GEMINI,BINF,094480::2024,True,False
BASELINE,GEMINI,BINF,094850::2024,True,False
BASELINE,GEMINI,BINF,094970::2024,True,False
BASELINE,GEMINI,BINF,095610::2024,True,False
BASELINE,GEMINI,BINF,095910::2024,True,False
BASELINE,GEMINI,BINF,096350::2024,True,False
BASELINE,GEMINI,BINF,096690::2024,True,False
BASELINE,GEMINI,BINF,099320::2024,True,False
BASELINE,GEMINI,BINF,099520::2024,True,False
BASELINE,GEMINI,BINF,099750::2024,True,False
BASELINE,GEMINI,BINF,100030::2024,True,False
BASELINE,GEMINI,BINF,100090::2024,True,False
BASELINE,GEMINI,BINF,100120::2024,True,False
BASELINE,GEMINI,BINF,100590::2024,True,False
BASELINE,GEMINI,BINF,101400::2024,True,False
BASELINE,GEMINI,BINF,101490::2024,True,False
BASELINE,GEMINI,BINF,101670::2024,True,False
BASELINE,GEMINI,BINF,102710::2024,True,False
BASELINE,GEMINI,BINF,102950::2024,True,False
BASELINE,GEMINI,BINF,104620::2024,True,False
BASELINE,GEMINI,BINF,104700::2024,True,False
BASELINE,GEMINI,BINF,104830::2024,True,False
BASELINE,GEMINI,BINF,105630::2024,True,False
BASELINE,GEMINI,BINF,105760::2024,True,False
BASELINE,GEMINI,BINF,105840::2024,True,False
BASELINE,GEMINI,BINF,106520::2024,True,False
BASELINE,GEMINI,BINF,108230::2024,True,False
BASELINE,GEMINI,BINF,108380::2024,True,False
BASELINE,GEMINI,BINF,109610::2024,True,False
BASELINE,GEMINI,BINF,109670::2024,True,False
BASELINE,GEMINI,BINF,109740::2024,True,False
BASELINE,GEMINI,BINF,109860::2024,True,False
BASELINE,GEMINI,BINF,110790::2024,True,False
BASELINE,GEMINI,BINF,110990::2024,True,False
BASELINE,GEMINI,BINF,111870::2024,True,False
BASELINE,GEMINI,BINF,114840::2024,True,False
BASELINE,GEMINI,BINF,115310::2024,True,False
BASELINE,GEMINI,BINF,115450::2024,True,False
BASELINE,GEMINI,BINF,119500::2024,True,False
BASELINE,GEMINI,BINF,119830::2024,True,False
BASELINE,GEMINI,BINF,120240::2024,True,False
BASELINE,GEMINI,BINF,121060::2024,True,False
BASELINE,GEMINI,BINF,121600::2024,True,False
BASELINE,GEMINI,BINF,122350::2024,True,False
BASELINE,GEMINI,BINF,122640::2024,True,False
BASELINE,GEMINI,BINF,123330::2024,True,False
BASELINE,GEMINI,BINF,123410::2024,True,False
BASELINE,GEMINI,BINF,123570::2024,True,False
BASELINE,GEMINI,BINF,123840::2024,True,False
BASELINE,GEMINI,BINF,124500::2024,True,False
BASELINE,GEMINI,BINF,124560::2024,True,False
BASELINE,GEMINI,BINF,126600::2024,True,False
BASELINE,GEMINI,BINF,126640::2024,True,False
BASELINE,GEMINI,BINF,126720::2024,True,False
BASELINE,GEMINI,BINF,126730::2024,True,False
BASELINE,GEMINI,BINF,128660::2024,True,False
BASELINE,GEMINI,BINF,128820::2024,True,False
BASELINE,GEMINI,BINF,129890::2024,True,False
BASELINE,GEMINI,BINF,130500::2024,True,False
BASELINE,GEMINI,BINF,131030::2024,True,False
BASELINE,GEMINI,BINF,131090::2024,True,False
BASELINE,GEMINI,BINF,131290::2024,True,False
BASELINE,GEMINI,BINF,131400::2024,True,False
BASELINE,GEMINI,BINF,136490::2024,True,False
BASELINE,GEMINI,BINF,136540::2024,True,False
BASELINE,GEMINI,BINF,137080::2024,True,False
BASELINE,GEMINI,BINF,138080::2024,True,False
BASELINE,GEMINI,BINF,138490::2024,True,False
BASELINE,GEMINI,BINF,140070::2024,True,False
BASELINE,GEMINI,BINF,140430::2024,True,False
BASELINE,GEMINI,BINF,140670::2024,True,False
BASELINE,GEMINI,BINF,141080::2024,True,False
BASELINE,GEMINI,BINF,142210::2024,True,False
BASELINE,GEMINI,BINF,146060::2024,True,False
BASELINE,GEMINI,BINF,146320::2024,True,False
BASELINE,GEMINI,BINF,147830::2024,True,False
BASELINE,GEMINI,BINF,149950::2024,True,False
BASELINE,GEMINI,BINF,155650::2024,True,False
BASELINE,GEMINI,BINF,161580::2024,True,False
BASELINE,GEMINI,BINF,162120::2024,True,False
BASELINE,GEMINI,BINF,163280::2024,True,False
BASELINE,GEMINI,BINF,163560::2024,True,False
BASELINE,GEMINI,BINF,163730::2024,True,False
BASELINE,GEMINI,BINF,166090::2024,True,False
BASELINE,GEMINI,BINF,169330::2024,True,False
BASELINE,GEMINI,BINF,170030::2024,True,False
BASELINE,GEMINI,BINF,171010::2024,True,False
BASELINE,GEMINI,BINF,172670::2024,True,False
BASELINE,GEMINI,BINF,174880::2024,True,False
BASELINE,GEMINI,BINF,175140::2024,True,False
BASELINE,GEMINI,BINF,183490::2024,True,False
BASELINE,GEMINI,BINF,184230::2024,True,False
BASELINE,GEMINI,BINF,185750::2024,True,False
BASELINE,GEMINI,BINF,186230::2024,True,False
BASELINE,GEMINI,BINF,187790::2024,True,False
BASELINE,GEMINI,BINF,189300::2024,True,False
BASELINE,GEMINI,BINF,191410::2024,True,False
BASELINE,GEMINI,BINF,192410::2024,True,False
BASELINE,GEMINI,BINF,194700::2024,True,False
BASELINE,GEMINI,BINF,196700::2024,True,False
BASELINE,GEMINI,BINF,197140::2024,True,False
BASELINE,GEMINI,BINF,198440::2024,True,False
BASELINE,GEMINI,BINF,199150::2024,True,False
BASELINE,GEMINI,BINF,199480::2024,True,False
BASELINE,GEMINI,BINF,200130::2024,True,False
BASELINE,GEMINI,BINF,200350::2024,True,False
BASELINE,GEMINI,BINF,200710::2024,True,False
BASELINE,GEMINI,BINF,200880::2024,True,False
BASELINE,GEMINI,BINF,203650::2024,True,False
BASELINE,GEMINI,BINF,204020::2024,True,False
BASELINE,GEMINI,BINF,206560::2024,True,False
BASELINE,GEMINI,BINF,208350::2024,True,False
BASELINE,GEMINI,BINF,209640::2024,True,False
BASELINE,GEMINI,BINF,210980::2024,True,False
BASELINE,GEMINI,BINF,212710::2024,True,False
BASELINE,GEMINI,BINF,214180::2024,True,False
BASELINE,GEMINI,BINF,214260::2024,True,False
BASELINE,GEMINI,BINF,214270::2024,True,False
BASELINE,GEMINI,BINF,214330::2024,True,False
BASELINE,GEMINI,BINF,215090::2024,True,False
BASELINE,GEMINI,BINF,215480::2024,True,False
BASELINE,GEMINI,BINF,215600::2024,True,False
BASELINE,GEMINI,BINF,217480::2024,True,False
BASELINE,GEMINI,BINF,217500::2024,True,False
BASELINE,GEMINI,BINF,218150::2024,True,False
BASELINE,GEMINI,BINF,219130::2024,True,False
BASELINE,GEMINI,BINF,219550::2024,True,False
BASELINE,GEMINI,BINF,220180::2024,True,False
BASELINE,GEMINI,BINF,220260::2024,True,False
BASELINE,GEMINI,BINF,221840::2024,True,False
BASELINE,GEMINI,BINF,222080::2024,True,False
BASELINE,GEMINI,BINF,222810::2024,True,False
BASELINE,GEMINI,BINF,222980::2024,True,False
BASELINE,GEMINI,BINF,223310::2024,True,False
BASELINE,GEMINI,BINF,224760::2024,True,False
BASELINE,GEMINI,BINF,225430::2024,True,False
BASELINE,GEMINI,BINF,232140::2024,True,False
BASELINE,GEMINI,BINF,234080::2024,True,False
BASELINE,GEMINI,BINF,234100::2024,True,False
BASELINE,GEMINI,BINF,236200::2024,True,False
BASELINE,GEMINI,BINF,237750::2024,True,False
BASELINE,GEMINI,BINF,238170::2024,True,False
BASELINE,GEMINI,BINF,238490::2024,True,False
BASELINE,GEMINI,BINF,239610::2024,True,False
BASELINE,GEMINI,BINF,240600::2024,True,False
BASELINE,GEMINI,BINF,241770::2024,True,False
BASELINE,GEMINI,BINF,244920::2024,True,False
BASELINE,GEMINI,BINF,247540::2024,True,False
BASELINE,GEMINI,BINF,250030::2024,True,False
BASELINE,GEMINI,BINF,250930::2024,True,False
BASELINE,GEMINI,BINF,251370::2024,True,False
BASELINE,GEMINI,BINF,251970::2024,True,False
BASELINE,GEMINI,BINF,252990::2024,True,False
BASELINE,GEMINI,BINF,253450::2024,True,False
BASELINE,GEMINI,BINF,253590::2024,True,False
BASELINE,GEMINI,BINF,254490::2024,True,False
